año,inegi,entidad,municipio,modalidad,tipo,subtipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
2011,15028,mexico,chiautla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15028,mexico,chiautla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15028,mexico,chiautla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,15028,mexico,chiautla,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15029,mexico,chicoloapan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15029,mexico,chicoloapan,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2011,15029,mexico,chicoloapan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,15029,mexico,chicoloapan,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15029,mexico,chicoloapan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15030,mexico,chiconcuac,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15030,mexico,chiconcuac,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15030,mexico,chiconcuac,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15030,mexico,chiconcuac,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15030,mexico,chiconcuac,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15031,mexico,chimalhuacan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15031,mexico,chimalhuacan,homicidios,dolosos,con arma de fuego,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,0.0
2011,15031,mexico,chimalhuacan,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2011,15031,mexico,chimalhuacan,homicidios,dolosos,otros,0.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0
2011,15031,mexico,chimalhuacan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15032,mexico,donato guerra,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15032,mexico,donato guerra,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15032,mexico,donato guerra,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15032,mexico,donato guerra,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15032,mexico,donato guerra,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15033,mexico,ecatepec de morelos,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15033,mexico,ecatepec de morelos,homicidios,dolosos,con arma de fuego,11.0,11.0,17.0,25.0,17.0,20.0,22.0,22.0,27.0,19.0,21.0,13.0
2011,15033,mexico,ecatepec de morelos,homicidios,dolosos,con arma blanca,9.0,6.0,3.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0
2011,15033,mexico,ecatepec de morelos,homicidios,dolosos,otros,2.0,2.0,2.0,1.0,5.0,8.0,7.0,12.0,3.0,9.0,6.0,0.0
2011,15033,mexico,ecatepec de morelos,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15034,mexico,ecatzingo,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15034,mexico,ecatzingo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15034,mexico,ecatzingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15034,mexico,ecatzingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15034,mexico,ecatzingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15035,mexico,huehuetoca,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15035,mexico,huehuetoca,homicidios,dolosos,con arma de fuego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,15035,mexico,huehuetoca,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,15035,mexico,huehuetoca,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15035,mexico,huehuetoca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15036,mexico,hueypoxtla,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15036,mexico,hueypoxtla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,15036,mexico,hueypoxtla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15036,mexico,hueypoxtla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15036,mexico,hueypoxtla,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15037,mexico,huixquilucan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15037,mexico,huixquilucan,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
2011,15037,mexico,huixquilucan,homicidios,dolosos,con arma blanca,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,15037,mexico,huixquilucan,homicidios,dolosos,otros,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
2011,15037,mexico,huixquilucan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15038,mexico,isidro fabela,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15038,mexico,isidro fabela,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0
2011,15038,mexico,isidro fabela,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15038,mexico,isidro fabela,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
2011,15038,mexico,isidro fabela,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15039,mexico,ixtapaluca,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15039,mexico,ixtapaluca,homicidios,dolosos,con arma de fuego,3.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,7.0,2.0,4.0,2.0
2011,15039,mexico,ixtapaluca,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0
2011,15039,mexico,ixtapaluca,homicidios,dolosos,otros,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
2011,15039,mexico,ixtapaluca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15040,mexico,ixtapan de la sal,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15040,mexico,ixtapan de la sal,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2011,15040,mexico,ixtapan de la sal,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15040,mexico,ixtapan de la sal,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15040,mexico,ixtapan de la sal,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15041,mexico,ixtapan del oro,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15041,mexico,ixtapan del oro,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15041,mexico,ixtapan del oro,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15041,mexico,ixtapan del oro,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15041,mexico,ixtapan del oro,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15042,mexico,ixtlahuaca,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15042,mexico,ixtlahuaca,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15042,mexico,ixtlahuaca,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15042,mexico,ixtlahuaca,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15042,mexico,ixtlahuaca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15043,mexico,xalatlaco,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15043,mexico,xalatlaco,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15043,mexico,xalatlaco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15043,mexico,xalatlaco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15043,mexico,xalatlaco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15044,mexico,jaltenco,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15044,mexico,jaltenco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15044,mexico,jaltenco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15044,mexico,jaltenco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15044,mexico,jaltenco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15045,mexico,jilotepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15045,mexico,jilotepec,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15045,mexico,jilotepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15045,mexico,jilotepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15045,mexico,jilotepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15046,mexico,jilotzingo,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15046,mexico,jilotzingo,homicidios,dolosos,con arma de fuego,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15046,mexico,jilotzingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
2011,15046,mexico,jilotzingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15046,mexico,jilotzingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15047,mexico,jiquipilco,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15047,mexico,jiquipilco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15047,mexico,jiquipilco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15047,mexico,jiquipilco,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15047,mexico,jiquipilco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15048,mexico,jocotitlan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15048,mexico,jocotitlan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,15048,mexico,jocotitlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15048,mexico,jocotitlan,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15048,mexico,jocotitlan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15049,mexico,joquicingo,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15049,mexico,joquicingo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15049,mexico,joquicingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15049,mexico,joquicingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15049,mexico,joquicingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15050,mexico,juchitepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15050,mexico,juchitepec,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,15050,mexico,juchitepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,15050,mexico,juchitepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,15050,mexico,juchitepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15051,mexico,lerma,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15051,mexico,lerma,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,15051,mexico,lerma,homicidios,dolosos,con arma blanca,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15051,mexico,lerma,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15051,mexico,lerma,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15052,mexico,malinalco,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15052,mexico,malinalco,homicidios,dolosos,con arma de fuego,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15052,mexico,malinalco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15052,mexico,malinalco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15052,mexico,malinalco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15053,mexico,melchor ocampo,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15053,mexico,melchor ocampo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,15053,mexico,melchor ocampo,homicidios,dolosos,con arma blanca,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,15053,mexico,melchor ocampo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15053,mexico,melchor ocampo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15054,mexico,metepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15054,mexico,metepec,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,15054,mexico,metepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15054,mexico,metepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15054,mexico,metepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15055,mexico,mexicaltzingo,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15055,mexico,mexicaltzingo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15055,mexico,mexicaltzingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15055,mexico,mexicaltzingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15055,mexico,mexicaltzingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15056,mexico,morelos,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15056,mexico,morelos,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15056,mexico,morelos,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15056,mexico,morelos,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15056,mexico,morelos,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15057,mexico,naucalpan de juarez,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15057,mexico,naucalpan de juarez,homicidios,dolosos,con arma de fuego,6.0,5.0,5.0,4.0,11.0,8.0,4.0,3.0,9.0,4.0,13.0,14.0
2011,15057,mexico,naucalpan de juarez,homicidios,dolosos,con arma blanca,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0
2011,15057,mexico,naucalpan de juarez,homicidios,dolosos,otros,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0
2011,15057,mexico,naucalpan de juarez,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15058,mexico,nezahualcoyotl,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15058,mexico,nezahualcoyotl,homicidios,dolosos,con arma de fuego,9.0,10.0,3.0,6.0,10.0,16.0,8.0,9.0,7.0,12.0,14.0,0.0
2011,15058,mexico,nezahualcoyotl,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0
2011,15058,mexico,nezahualcoyotl,homicidios,dolosos,otros,3.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,0.0
2011,15058,mexico,nezahualcoyotl,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15059,mexico,nextlalpan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15059,mexico,nextlalpan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,15059,mexico,nextlalpan,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15059,mexico,nextlalpan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011,15059,mexico,nextlalpan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15060,mexico,nicolas romero,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15060,mexico,nicolas romero,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,3.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,0.0
2011,15060,mexico,nicolas romero,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15060,mexico,nicolas romero,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2011,15060,mexico,nicolas romero,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15061,mexico,nopaltepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15061,mexico,nopaltepec,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011,15061,mexico,nopaltepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011,15061,mexico,nopaltepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011,15061,mexico,nopaltepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15062,mexico,ocoyoacac,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15062,mexico,ocoyoacac,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15062,mexico,ocoyoacac,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15062,mexico,ocoyoacac,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15062,mexico,ocoyoacac,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15063,mexico,ocuilan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15063,mexico,ocuilan,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2011,15063,mexico,ocuilan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15063,mexico,ocuilan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15063,mexico,ocuilan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15064,mexico,el oro,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15064,mexico,el oro,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15064,mexico,el oro,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15064,mexico,el oro,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15064,mexico,el oro,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15065,mexico,otumba,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15065,mexico,otumba,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2011,15065,mexico,otumba,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,15065,mexico,otumba,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15065,mexico,otumba,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15066,mexico,otzoloapan,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15066,mexico,otzoloapan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15066,mexico,otzoloapan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15066,mexico,otzoloapan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2011,15066,mexico,otzoloapan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15067,mexico,otzolotepec,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15067,mexico,otzolotepec,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
2011,15067,mexico,otzolotepec,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,15067,mexico,otzolotepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15067,mexico,otzolotepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15068,mexico,ozumba,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15068,mexico,ozumba,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15068,mexico,ozumba,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15068,mexico,ozumba,homicidios,dolosos,otros,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,15068,mexico,ozumba,homicidios,dolosos,sin datos,,,,,,,,,,,,
2011,15069,mexico,papalotla,delitos patrimoniales,extorsion,extorsion,,,,,,,,,,,,
2011,15069,mexico,papalotla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,15069,mexico,papalotla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
