entidad,inegi,año,municipio,tipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
mexico,15047,2018,jiquipilco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15047,2018,jiquipilco,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
mexico,15047,2019,jiquipilco,extorsion,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
mexico,15047,2019,jiquipilco,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
mexico,15048,2015,jocotitlan,extorsion,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15048,2015,jocotitlan,homicidio,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15048,2016,jocotitlan,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15048,2016,jocotitlan,homicidio,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15048,2017,jocotitlan,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
mexico,15048,2017,jocotitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
mexico,15048,2018,jocotitlan,extorsion,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15048,2018,jocotitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
mexico,15048,2019,jocotitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15048,2019,jocotitlan,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
mexico,15049,2015,joquicingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2015,joquicingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2016,joquicingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2016,joquicingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15049,2017,joquicingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2017,joquicingo,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2018,joquicingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2018,joquicingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15049,2019,joquicingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15049,2019,joquicingo,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
mexico,15050,2015,juchitepec,extorsion,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15050,2015,juchitepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
mexico,15050,2016,juchitepec,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15050,2016,juchitepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15050,2017,juchitepec,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15050,2017,juchitepec,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15050,2018,juchitepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15050,2018,juchitepec,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mexico,15050,2019,juchitepec,extorsion,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15050,2019,juchitepec,homicidio,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15051,2015,lerma,extorsion,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
mexico,15051,2015,lerma,homicidio,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
mexico,15051,2016,lerma,extorsion,2.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,4.0,3.0,1.0,0.0
mexico,15051,2016,lerma,homicidio,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
mexico,15051,2017,lerma,extorsion,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0
mexico,15051,2017,lerma,homicidio,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15051,2018,lerma,extorsion,0.0,2.0,4.0,5.0,0.0,1.0,2.0,5.0,4.0,1.0,6.0,0.0
mexico,15051,2018,lerma,homicidio,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
mexico,15051,2019,lerma,extorsion,1.0,1.0,4.0,0.0,1.0,3.0,6.0,6.0,3.0,4.0,4.0,4.0
mexico,15051,2019,lerma,homicidio,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0
mexico,15052,2015,malinalco,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15052,2015,malinalco,homicidio,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15052,2016,malinalco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15052,2016,malinalco,homicidio,1.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
mexico,15052,2017,malinalco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15052,2017,malinalco,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15052,2018,malinalco,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
mexico,15052,2018,malinalco,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15052,2019,malinalco,extorsion,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
mexico,15052,2019,malinalco,homicidio,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0
mexico,15053,2015,melchor ocampo,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
mexico,15053,2015,melchor ocampo,homicidio,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
mexico,15053,2016,melchor ocampo,extorsion,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15053,2016,melchor ocampo,homicidio,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
mexico,15053,2017,melchor ocampo,extorsion,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15053,2017,melchor ocampo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
mexico,15053,2018,melchor ocampo,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15053,2018,melchor ocampo,homicidio,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
mexico,15053,2019,melchor ocampo,extorsion,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0
mexico,15053,2019,melchor ocampo,homicidio,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15054,2015,metepec,extorsion,2.0,1.0,0.0,2.0,6.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0
mexico,15054,2015,metepec,homicidio,3.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
mexico,15054,2016,metepec,extorsion,3.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
mexico,15054,2016,metepec,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
mexico,15054,2017,metepec,extorsion,0.0,1.0,0.0,4.0,6.0,2.0,3.0,2.0,2.0,7.0,0.0,3.0
mexico,15054,2017,metepec,homicidio,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
mexico,15054,2018,metepec,extorsion,3.0,7.0,3.0,4.0,7.0,5.0,1.0,5.0,3.0,3.0,5.0,3.0
mexico,15054,2018,metepec,homicidio,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
mexico,15054,2019,metepec,extorsion,5.0,2.0,2.0,7.0,3.0,9.0,2.0,1.0,9.0,4.0,5.0,9.0
mexico,15054,2019,metepec,homicidio,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
mexico,15055,2015,mexicaltzingo,extorsion,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2015,mexicaltzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2016,mexicaltzingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2016,mexicaltzingo,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2017,mexicaltzingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2017,mexicaltzingo,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2018,mexicaltzingo,extorsion,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15055,2018,mexicaltzingo,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15055,2019,mexicaltzingo,extorsion,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
mexico,15055,2019,mexicaltzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2015,morelos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2015,morelos,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2016,morelos,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2016,morelos,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2017,morelos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2017,morelos,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2018,morelos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2018,morelos,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15056,2019,morelos,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15056,2019,morelos,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15057,2015,naucalpan de juarez,extorsion,6.0,2.0,5.0,5.0,6.0,9.0,7.0,8.0,10.0,7.0,5.0,3.0
mexico,15057,2015,naucalpan de juarez,homicidio,12.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,4.0,8.0,12.0,17.0
mexico,15057,2016,naucalpan de juarez,extorsion,7.0,7.0,7.0,4.0,8.0,7.0,4.0,1.0,11.0,4.0,8.0,6.0
mexico,15057,2016,naucalpan de juarez,homicidio,9.0,7.0,10.0,9.0,14.0,5.0,11.0,11.0,12.0,14.0,7.0,7.0
mexico,15057,2017,naucalpan de juarez,extorsion,1.0,3.0,2.0,7.0,6.0,3.0,3.0,11.0,5.0,2.0,6.0,10.0
mexico,15057,2017,naucalpan de juarez,homicidio,14.0,5.0,13.0,10.0,18.0,12.0,6.0,11.0,10.0,15.0,8.0,7.0
mexico,15057,2018,naucalpan de juarez,extorsion,4.0,5.0,7.0,5.0,9.0,5.0,5.0,12.0,11.0,7.0,5.0,8.0
mexico,15057,2018,naucalpan de juarez,homicidio,15.0,6.0,3.0,10.0,13.0,13.0,11.0,7.0,14.0,9.0,12.0,11.0
mexico,15057,2019,naucalpan de juarez,extorsion,9.0,7.0,9.0,8.0,6.0,7.0,25.0,15.0,18.0,21.0,21.0,7.0
mexico,15057,2019,naucalpan de juarez,homicidio,13.0,10.0,15.0,12.0,8.0,12.0,12.0,10.0,17.0,15.0,16.0,10.0
mexico,15058,2015,nezahualcoyotl,extorsion,8.0,8.0,14.0,12.0,10.0,11.0,8.0,4.0,9.0,9.0,4.0,7.0
mexico,15058,2015,nezahualcoyotl,homicidio,12.0,15.0,12.0,11.0,16.0,15.0,18.0,14.0,22.0,10.0,9.0,15.0
mexico,15058,2016,nezahualcoyotl,extorsion,6.0,6.0,13.0,15.0,8.0,5.0,7.0,8.0,7.0,7.0,6.0,10.0
mexico,15058,2016,nezahualcoyotl,homicidio,19.0,13.0,11.0,14.0,12.0,7.0,8.0,10.0,15.0,10.0,8.0,8.0
mexico,15058,2017,nezahualcoyotl,extorsion,4.0,3.0,9.0,5.0,11.0,8.0,10.0,8.0,5.0,6.0,10.0,3.0
mexico,15058,2017,nezahualcoyotl,homicidio,16.0,9.0,12.0,18.0,14.0,9.0,10.0,15.0,9.0,10.0,11.0,13.0
mexico,15058,2018,nezahualcoyotl,extorsion,5.0,10.0,9.0,10.0,2.0,15.0,15.0,15.0,8.0,14.0,13.0,10.0
mexico,15058,2018,nezahualcoyotl,homicidio,11.0,15.0,16.0,10.0,10.0,10.0,13.0,16.0,13.0,14.0,13.0,21.0
mexico,15058,2019,nezahualcoyotl,extorsion,15.0,6.0,12.0,2.0,11.0,8.0,5.0,11.0,8.0,5.0,8.0,3.0
mexico,15058,2019,nezahualcoyotl,homicidio,19.0,18.0,16.0,12.0,12.0,19.0,16.0,9.0,13.0,24.0,10.0,13.0
mexico,15059,2015,nextlalpan,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15059,2015,nextlalpan,homicidio,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
mexico,15059,2016,nextlalpan,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15059,2016,nextlalpan,homicidio,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
mexico,15059,2017,nextlalpan,extorsion,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15059,2017,nextlalpan,homicidio,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
mexico,15059,2018,nextlalpan,extorsion,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
mexico,15059,2018,nextlalpan,homicidio,2.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0
mexico,15059,2019,nextlalpan,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15059,2019,nextlalpan,homicidio,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
mexico,15060,2015,nicolas romero,extorsion,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0,2.0
mexico,15060,2015,nicolas romero,homicidio,2.0,0.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0
mexico,15060,2016,nicolas romero,extorsion,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0
mexico,15060,2016,nicolas romero,homicidio,8.0,5.0,0.0,3.0,11.0,6.0,4.0,5.0,3.0,6.0,3.0,3.0
mexico,15060,2017,nicolas romero,extorsion,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0
mexico,15060,2017,nicolas romero,homicidio,3.0,2.0,7.0,9.0,4.0,8.0,7.0,5.0,5.0,8.0,6.0,9.0
mexico,15060,2018,nicolas romero,extorsion,2.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,4.0,2.0,6.0,4.0
mexico,15060,2018,nicolas romero,homicidio,5.0,5.0,4.0,5.0,2.0,1.0,12.0,6.0,5.0,7.0,9.0,8.0
mexico,15060,2019,nicolas romero,extorsion,5.0,0.0,6.0,2.0,3.0,6.0,9.0,9.0,8.0,4.0,2.0,4.0
mexico,15060,2019,nicolas romero,homicidio,8.0,8.0,9.0,5.0,8.0,10.0,9.0,10.0,13.0,4.0,10.0,5.0
mexico,15061,2015,nopaltepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15061,2015,nopaltepec,homicidio,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
mexico,15061,2016,nopaltepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15061,2016,nopaltepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
mexico,15061,2017,nopaltepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15061,2017,nopaltepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15061,2018,nopaltepec,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15061,2018,nopaltepec,homicidio,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15061,2019,nopaltepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15061,2019,nopaltepec,homicidio,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15062,2015,ocoyoacac,extorsion,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
mexico,15062,2015,ocoyoacac,homicidio,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
mexico,15062,2016,ocoyoacac,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
mexico,15062,2016,ocoyoacac,homicidio,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mexico,15062,2017,ocoyoacac,extorsion,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
mexico,15062,2017,ocoyoacac,homicidio,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
mexico,15062,2018,ocoyoacac,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
mexico,15062,2018,ocoyoacac,homicidio,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15062,2019,ocoyoacac,extorsion,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
mexico,15062,2019,ocoyoacac,homicidio,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
mexico,15063,2015,ocuilan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15063,2015,ocuilan,homicidio,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
mexico,15063,2016,ocuilan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15063,2016,ocuilan,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
mexico,15063,2017,ocuilan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15063,2017,ocuilan,homicidio,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15063,2018,ocuilan,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15063,2018,ocuilan,homicidio,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15063,2019,ocuilan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
mexico,15063,2019,ocuilan,homicidio,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0
mexico,15064,2015,el oro,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2015,el oro,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2016,el oro,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2016,el oro,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2017,el oro,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2017,el oro,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15064,2018,el oro,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15064,2018,el oro,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15064,2019,el oro,extorsion,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
mexico,15064,2019,el oro,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15065,2015,otumba,extorsion,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
mexico,15065,2015,otumba,homicidio,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mexico,15065,2016,otumba,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
mexico,15065,2016,otumba,homicidio,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
mexico,15065,2017,otumba,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
mexico,15065,2017,otumba,homicidio,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
mexico,15065,2018,otumba,extorsion,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
mexico,15065,2018,otumba,homicidio,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
mexico,15065,2019,otumba,extorsion,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15065,2019,otumba,homicidio,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
mexico,15066,2015,otzoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2015,otzoloapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15066,2016,otzoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2016,otzoloapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2017,otzoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2017,otzoloapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15066,2018,otzoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2018,otzoloapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2019,otzoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15066,2019,otzoloapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15067,2015,otzolotepec,extorsion,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15067,2015,otzolotepec,homicidio,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mexico,15067,2016,otzolotepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15067,2016,otzolotepec,homicidio,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15067,2017,otzolotepec,extorsion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15067,2017,otzolotepec,homicidio,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
