entidad,inegi,año,municipio,month,crimes,xmonth,pop,educ,crime_pc
mexico,15117,2011,zacualpan,marzo,1.0,3,13522,7.4,7.395355716609969
mexico,15117,2012,zacualpan,marzo,0.0,15,13522,7.4,0.0
mexico,15117,2013,zacualpan,marzo,1.0,27,13522,7.4,7.395355716609969
mexico,15117,2014,zacualpan,marzo,0.0,39,13522,7.4,0.0
mexico,15117,2015,zacualpan,marzo,1.0,51,13522,7.4,7.395355716609969
mexico,15117,2016,zacualpan,marzo,0.0,63,13522,7.4,0.0
mexico,15117,2017,zacualpan,marzo,0.0,75,13522,7.4,0.0
mexico,15117,2018,zacualpan,marzo,0.0,87,13522,7.4,0.0
mexico,15117,2019,zacualpan,marzo,1.0,99,13522,7.4,7.395355716609969
mexico,15118,2011,zinacantepec,marzo,0.0,3,203872,9.99,0.0
mexico,15118,2012,zinacantepec,marzo,2.0,15,203872,9.99,0.9810076911002982
mexico,15118,2013,zinacantepec,marzo,1.0,27,203872,9.99,0.4905038455501491
mexico,15118,2014,zinacantepec,marzo,0.0,39,203872,9.99,0.0
mexico,15118,2015,zinacantepec,marzo,3.0,51,203872,9.99,1.4715115366504474
mexico,15118,2016,zinacantepec,marzo,2.0,63,203872,9.99,0.9810076911002982
mexico,15118,2017,zinacantepec,marzo,3.0,75,203872,9.99,1.4715115366504474
mexico,15118,2018,zinacantepec,marzo,3.0,87,203872,9.99,1.4715115366504474
mexico,15118,2019,zinacantepec,marzo,5.0,99,203872,9.99,2.4525192277507455
mexico,15119,2011,zumpahuacan,marzo,0.0,3,18833,7.48,0.0
mexico,15119,2012,zumpahuacan,marzo,0.0,15,18833,7.48,0.0
mexico,15119,2013,zumpahuacan,marzo,1.0,27,18833,7.48,5.30982849253969
mexico,15119,2014,zumpahuacan,marzo,1.0,39,18833,7.48,5.30982849253969
mexico,15119,2015,zumpahuacan,marzo,0.0,51,18833,7.48,0.0
mexico,15119,2016,zumpahuacan,marzo,1.0,63,18833,7.48,5.30982849253969
mexico,15119,2017,zumpahuacan,marzo,0.0,75,18833,7.48,0.0
mexico,15119,2018,zumpahuacan,marzo,0.0,87,18833,7.48,0.0
mexico,15119,2019,zumpahuacan,marzo,0.0,99,18833,7.48,0.0
mexico,15120,2011,zumpango,marzo,1.0,3,280455,9.77,0.3565634415503378
mexico,15120,2012,zumpango,marzo,3.0,15,280455,9.77,1.0696903246510137
mexico,15120,2013,zumpango,marzo,5.0,27,280455,9.77,1.782817207751689
mexico,15120,2014,zumpango,marzo,1.0,39,280455,9.77,0.3565634415503378
mexico,15120,2015,zumpango,marzo,7.0,51,280455,9.77,2.495944090852365
mexico,15120,2016,zumpango,marzo,5.0,63,280455,9.77,1.782817207751689
mexico,15120,2017,zumpango,marzo,4.0,75,280455,9.77,1.4262537662013512
mexico,15120,2018,zumpango,marzo,9.0,87,280455,9.77,3.2090709739530405
mexico,15120,2019,zumpango,marzo,17.0,99,280455,9.77,6.061578506355743
mexico,15121,2011,cuautitlan izcalli,marzo,9.0,3,555163,11.38,1.621145501411297
mexico,15121,2012,cuautitlan izcalli,marzo,15.0,15,555163,11.38,2.7019091690188284
mexico,15121,2013,cuautitlan izcalli,marzo,9.0,27,555163,11.38,1.621145501411297
mexico,15121,2014,cuautitlan izcalli,marzo,12.0,39,555163,11.38,2.161527335215063
mexico,15121,2015,cuautitlan izcalli,marzo,9.0,51,555163,11.38,1.621145501411297
mexico,15121,2016,cuautitlan izcalli,marzo,10.0,63,555163,11.38,1.8012727793458858
mexico,15121,2017,cuautitlan izcalli,marzo,9.0,75,555163,11.38,1.621145501411297
mexico,15121,2018,cuautitlan izcalli,marzo,13.0,87,555163,11.38,2.3416546131496516
mexico,15121,2019,cuautitlan izcalli,marzo,15.0,99,555163,11.38,2.7019091690188284
mexico,15122,2011,valle de chalco solidaridad,marzo,2.0,3,391731,9.12,0.5105544365904154
mexico,15122,2012,valle de chalco solidaridad,marzo,5.0,15,391731,9.12,1.2763860914760383
mexico,15122,2013,valle de chalco solidaridad,marzo,6.0,27,391731,9.12,1.5316633097712462
mexico,15122,2014,valle de chalco solidaridad,marzo,8.0,39,391731,9.12,2.0422177463616618
mexico,15122,2015,valle de chalco solidaridad,marzo,7.0,51,391731,9.12,1.7869405280664539
mexico,15122,2016,valle de chalco solidaridad,marzo,14.0,63,391731,9.12,3.5738810561329077
mexico,15122,2017,valle de chalco solidaridad,marzo,5.0,75,391731,9.12,1.2763860914760383
mexico,15122,2018,valle de chalco solidaridad,marzo,5.0,87,391731,9.12,1.2763860914760383
mexico,15122,2019,valle de chalco solidaridad,marzo,14.0,99,391731,9.12,3.5738810561329077
mexico,15123,2011,luvianos,marzo,0.0,3,28822,7.15,0.0
mexico,15123,2012,luvianos,marzo,1.0,15,28822,7.15,3.469571854833114
mexico,15123,2013,luvianos,marzo,1.0,27,28822,7.15,3.469571854833114
mexico,15123,2014,luvianos,marzo,1.0,39,28822,7.15,3.469571854833114
mexico,15123,2015,luvianos,marzo,0.0,51,28822,7.15,0.0
mexico,15123,2016,luvianos,marzo,0.0,63,28822,7.15,0.0
mexico,15123,2017,luvianos,marzo,0.0,75,28822,7.15,0.0
mexico,15123,2018,luvianos,marzo,0.0,87,28822,7.15,0.0
mexico,15123,2019,luvianos,marzo,1.0,99,28822,7.15,3.469571854833114
mexico,15124,2011,san jose del rincon,marzo,0.0,3,100082,6.48,0.0
mexico,15124,2012,san jose del rincon,marzo,1.0,15,100082,6.48,0.9991806718490837
mexico,15124,2013,san jose del rincon,marzo,2.0,27,100082,6.48,1.9983613436981673
mexico,15124,2014,san jose del rincon,marzo,0.0,39,100082,6.48,0.0
mexico,15124,2015,san jose del rincon,marzo,2.0,51,100082,6.48,1.9983613436981673
mexico,15124,2016,san jose del rincon,marzo,0.0,63,100082,6.48,0.0
mexico,15124,2017,san jose del rincon,marzo,1.0,75,100082,6.48,0.9991806718490837
mexico,15124,2018,san jose del rincon,marzo,1.0,87,100082,6.48,0.9991806718490837
mexico,15124,2019,san jose del rincon,marzo,0.0,99,100082,6.48,0.0
mexico,15125,2011,tonanitla,marzo,0.0,3,14883,10.51,0.0
mexico,15125,2012,tonanitla,marzo,0.0,15,14883,10.51,0.0
mexico,15125,2013,tonanitla,marzo,0.0,27,14883,10.51,0.0
mexico,15125,2014,tonanitla,marzo,0.0,39,14883,10.51,0.0
mexico,15125,2015,tonanitla,marzo,1.0,51,14883,10.51,6.719075455217362
mexico,15125,2016,tonanitla,marzo,0.0,63,14883,10.51,0.0
mexico,15125,2017,tonanitla,marzo,0.0,75,14883,10.51,0.0
mexico,15125,2018,tonanitla,marzo,2.0,87,14883,10.51,13.438150910434723
mexico,15125,2019,tonanitla,marzo,1.0,99,14883,10.51,6.719075455217362
morelos,17001,2011,amacuzac,marzo,0.0,3,17598,8.52,0.0
morelos,17001,2012,amacuzac,marzo,0.0,15,17598,8.52,0.0
morelos,17001,2013,amacuzac,marzo,0.0,27,17598,8.52,0.0
morelos,17001,2014,amacuzac,marzo,0.0,39,17598,8.52,0.0
morelos,17001,2015,amacuzac,marzo,0.0,51,17598,8.52,0.0
morelos,17001,2016,amacuzac,marzo,2.0,63,17598,8.52,11.364927832708263
morelos,17001,2017,amacuzac,marzo,1.0,75,17598,8.52,5.6824639163541315
morelos,17001,2018,amacuzac,marzo,0.0,87,17598,8.52,0.0
morelos,17001,2019,amacuzac,marzo,2.0,99,17598,8.52,11.364927832708263
morelos,17002,2011,atlatlahucan,marzo,0.0,3,25232,9.34,0.0
morelos,17002,2012,atlatlahucan,marzo,3.0,15,25232,9.34,11.889663918833227
morelos,17002,2013,atlatlahucan,marzo,0.0,27,25232,9.34,0.0
morelos,17002,2014,atlatlahucan,marzo,0.0,39,25232,9.34,0.0
morelos,17002,2015,atlatlahucan,marzo,0.0,51,25232,9.34,0.0
morelos,17002,2016,atlatlahucan,marzo,0.0,63,25232,9.34,0.0
morelos,17002,2017,atlatlahucan,marzo,1.0,75,25232,9.34,3.9632213062777426
morelos,17002,2018,atlatlahucan,marzo,2.0,87,25232,9.34,7.926442612555485
morelos,17002,2019,atlatlahucan,marzo,1.0,99,25232,9.34,3.9632213062777426
morelos,17003,2011,axochiapan,marzo,0.0,3,39174,8.07,0.0
morelos,17003,2012,axochiapan,marzo,1.0,15,39174,8.07,2.55271353448716
morelos,17003,2013,axochiapan,marzo,0.0,27,39174,8.07,0.0
morelos,17003,2014,axochiapan,marzo,1.0,39,39174,8.07,2.55271353448716
morelos,17003,2015,axochiapan,marzo,1.0,51,39174,8.07,2.55271353448716
morelos,17003,2016,axochiapan,marzo,4.0,63,39174,8.07,10.21085413794864
morelos,17003,2017,axochiapan,marzo,1.0,75,39174,8.07,2.55271353448716
morelos,17003,2018,axochiapan,marzo,1.0,87,39174,8.07,2.55271353448716
morelos,17003,2019,axochiapan,marzo,1.0,99,39174,8.07,2.55271353448716
morelos,17004,2011,ayala,marzo,2.0,3,89834,8.69,2.226328561569116
morelos,17004,2012,ayala,marzo,2.0,15,89834,8.69,2.226328561569116
morelos,17004,2013,ayala,marzo,0.0,27,89834,8.69,0.0
morelos,17004,2014,ayala,marzo,0.0,39,89834,8.69,0.0
morelos,17004,2015,ayala,marzo,0.0,51,89834,8.69,0.0
morelos,17004,2016,ayala,marzo,1.0,63,89834,8.69,1.113164280784558
morelos,17004,2017,ayala,marzo,1.0,75,89834,8.69,1.113164280784558
morelos,17004,2018,ayala,marzo,4.0,87,89834,8.69,4.452657123138232
morelos,17004,2019,ayala,marzo,6.0,99,89834,8.69,6.678985684707349
morelos,17005,2011,coatlan del rio,marzo,0.0,3,10520,7.82,0.0
morelos,17005,2012,coatlan del rio,marzo,0.0,15,10520,7.82,0.0
morelos,17005,2013,coatlan del rio,marzo,0.0,27,10520,7.82,0.0
morelos,17005,2014,coatlan del rio,marzo,0.0,39,10520,7.82,0.0
morelos,17005,2015,coatlan del rio,marzo,0.0,51,10520,7.82,0.0
morelos,17005,2016,coatlan del rio,marzo,2.0,63,10520,7.82,19.011406844106464
morelos,17005,2017,coatlan del rio,marzo,0.0,75,10520,7.82,0.0
morelos,17005,2018,coatlan del rio,marzo,0.0,87,10520,7.82,0.0
morelos,17005,2019,coatlan del rio,marzo,5.0,99,10520,7.82,47.52851711026616
morelos,17006,2011,cuautla,marzo,9.0,3,187118,10.04,4.809799164163789
morelos,17006,2012,cuautla,marzo,4.0,15,187118,10.04,2.137688517406129
morelos,17006,2013,cuautla,marzo,11.0,27,187118,10.04,5.878643422866854
morelos,17006,2014,cuautla,marzo,11.0,39,187118,10.04,5.878643422866854
morelos,17006,2015,cuautla,marzo,7.0,51,187118,10.04,3.7409549054607254
morelos,17006,2016,cuautla,marzo,3.0,63,187118,10.04,1.6032663880545968
morelos,17006,2017,cuautla,marzo,4.0,75,187118,10.04,2.137688517406129
morelos,17006,2018,cuautla,marzo,6.0,87,187118,10.04,3.2065327761091935
morelos,17006,2019,cuautla,marzo,8.0,99,187118,10.04,4.275377034812258
morelos,17007,2011,cuernavaca,marzo,42.0,3,378476,11.39,11.097136938669824
morelos,17007,2012,cuernavaca,marzo,33.0,15,378476,11.39,8.719179023240576
morelos,17007,2013,cuernavaca,marzo,20.0,27,378476,11.39,5.284350923176106
morelos,17007,2014,cuernavaca,marzo,32.0,39,378476,11.39,8.45496147708177
morelos,17007,2015,cuernavaca,marzo,11.0,51,378476,11.39,2.9063930077468583
morelos,17007,2016,cuernavaca,marzo,5.0,63,378476,11.39,1.3210877307940265
morelos,17007,2017,cuernavaca,marzo,9.0,75,378476,11.39,2.377957915429248
morelos,17007,2018,cuernavaca,marzo,6.0,87,378476,11.39,1.585305276952832
morelos,17007,2019,cuernavaca,marzo,14.0,99,378476,11.39,3.699045646223274
morelos,17008,2011,emiliano zapata,marzo,6.0,3,107053,10.12,5.604700475465424
morelos,17008,2012,emiliano zapata,marzo,4.0,15,107053,10.12,3.736466983643616
morelos,17008,2013,emiliano zapata,marzo,4.0,27,107053,10.12,3.736466983643616
morelos,17008,2014,emiliano zapata,marzo,3.0,39,107053,10.12,2.802350237732712
morelos,17008,2015,emiliano zapata,marzo,0.0,51,107053,10.12,0.0
morelos,17008,2016,emiliano zapata,marzo,2.0,63,107053,10.12,1.868233491821808
morelos,17008,2017,emiliano zapata,marzo,2.0,75,107053,10.12,1.868233491821808
morelos,17008,2018,emiliano zapata,marzo,3.0,87,107053,10.12,2.802350237732712
morelos,17008,2019,emiliano zapata,marzo,7.0,99,107053,10.12,6.538817221376328
morelos,17009,2011,huitzilac,marzo,0.0,3,24515,9.79,0.0
morelos,17009,2012,huitzilac,marzo,0.0,15,24515,9.79,0.0
morelos,17009,2013,huitzilac,marzo,0.0,27,24515,9.79,0.0
morelos,17009,2014,huitzilac,marzo,0.0,39,24515,9.79,0.0
morelos,17009,2015,huitzilac,marzo,2.0,51,24515,9.79,8.158270446665307
morelos,17009,2016,huitzilac,marzo,0.0,63,24515,9.79,0.0
morelos,17009,2017,huitzilac,marzo,0.0,75,24515,9.79,0.0
morelos,17009,2018,huitzilac,marzo,2.0,87,24515,9.79,8.158270446665307
morelos,17009,2019,huitzilac,marzo,1.0,99,24515,9.79,4.079135223332654
morelos,17010,2011,jantetelco,marzo,0.0,3,18402,8.9,0.0
morelos,17010,2012,jantetelco,marzo,1.0,15,18402,8.9,5.434191935659167
morelos,17010,2013,jantetelco,marzo,0.0,27,18402,8.9,0.0
morelos,17010,2014,jantetelco,marzo,1.0,39,18402,8.9,5.434191935659167
morelos,17010,2015,jantetelco,marzo,0.0,51,18402,8.9,0.0
morelos,17010,2016,jantetelco,marzo,0.0,63,18402,8.9,0.0
morelos,17010,2017,jantetelco,marzo,0.0,75,18402,8.9,0.0
morelos,17010,2018,jantetelco,marzo,0.0,87,18402,8.9,0.0
morelos,17010,2019,jantetelco,marzo,0.0,99,18402,8.9,0.0
morelos,17011,2011,jiutepec,marzo,2.0,3,215357,10.52,0.9286904999605305
morelos,17011,2012,jiutepec,marzo,7.0,15,215357,10.52,3.250416749861857
morelos,17011,2013,jiutepec,marzo,5.0,27,215357,10.52,2.3217262499013267
morelos,17011,2014,jiutepec,marzo,8.0,39,215357,10.52,3.714761999842122
morelos,17011,2015,jiutepec,marzo,2.0,51,215357,10.52,0.9286904999605305
morelos,17011,2016,jiutepec,marzo,3.0,63,215357,10.52,1.393035749940796
morelos,17011,2017,jiutepec,marzo,8.0,75,215357,10.52,3.714761999842122
morelos,17011,2018,jiutepec,marzo,7.0,87,215357,10.52,3.250416749861857
morelos,17011,2019,jiutepec,marzo,5.0,99,215357,10.52,2.3217262499013267
morelos,17012,2011,jojutla,marzo,3.0,3,57682,9.65,5.200929232689574
morelos,17012,2012,jojutla,marzo,4.0,15,57682,9.65,6.934572310252765
morelos,17012,2013,jojutla,marzo,4.0,27,57682,9.65,6.934572310252765
morelos,17012,2014,jojutla,marzo,3.0,39,57682,9.65,5.200929232689574
morelos,17012,2015,jojutla,marzo,5.0,51,57682,9.65,8.668215387815955
morelos,17012,2016,jojutla,marzo,0.0,63,57682,9.65,0.0
morelos,17012,2017,jojutla,marzo,3.0,75,57682,9.65,5.200929232689574
morelos,17012,2018,jojutla,marzo,3.0,87,57682,9.65,5.200929232689574
morelos,17012,2019,jojutla,marzo,3.0,99,57682,9.65,5.200929232689574
morelos,17013,2011,jonacatepec,marzo,0.0,3,16694,8.98,0.0
morelos,17013,2012,jonacatepec,marzo,0.0,15,16694,8.98,0.0
morelos,17013,2013,jonacatepec,marzo,1.0,27,16694,8.98,5.990176111177669
morelos,17013,2014,jonacatepec,marzo,0.0,39,16694,8.98,0.0
morelos,17013,2015,jonacatepec,marzo,1.0,51,16694,8.98,5.990176111177669
morelos,17013,2016,jonacatepec,marzo,0.0,63,16694,8.98,0.0
morelos,17013,2017,jonacatepec,marzo,1.0,75,16694,8.98,5.990176111177669
morelos,17013,2018,jonacatepec,marzo,0.0,87,16694,8.98,0.0
morelos,17013,2019,jonacatepec,marzo,0.0,99,16694,8.98,0.0
morelos,17014,2011,mazatepec,marzo,0.0,3,9653,9.06,0.0
morelos,17014,2012,mazatepec,marzo,0.0,15,9653,9.06,0.0
morelos,17014,2013,mazatepec,marzo,1.0,27,9653,9.06,10.359473738734073
morelos,17014,2014,mazatepec,marzo,0.0,39,9653,9.06,0.0
morelos,17014,2015,mazatepec,marzo,1.0,51,9653,9.06,10.359473738734073
morelos,17014,2016,mazatepec,marzo,1.0,63,9653,9.06,10.359473738734073
morelos,17014,2017,mazatepec,marzo,0.0,75,9653,9.06,0.0
morelos,17014,2018,mazatepec,marzo,0.0,87,9653,9.06,0.0
morelos,17014,2019,mazatepec,marzo,0.0,99,9653,9.06,0.0
morelos,17015,2011,miacatlan,marzo,1.0,3,15802,8.77,6.328312871788381
morelos,17015,2012,miacatlan,marzo,0.0,15,15802,8.77,0.0
morelos,17015,2013,miacatlan,marzo,0.0,27,15802,8.77,0.0
morelos,17015,2014,miacatlan,marzo,1.0,39,15802,8.77,6.328312871788381
morelos,17015,2015,miacatlan,marzo,2.0,51,15802,8.77,12.656625743576763
morelos,17015,2016,miacatlan,marzo,1.0,63,15802,8.77,6.328312871788381
morelos,17015,2017,miacatlan,marzo,1.0,75,15802,8.77,6.328312871788381
morelos,17015,2018,miacatlan,marzo,2.0,87,15802,8.77,12.656625743576763
morelos,17015,2019,miacatlan,marzo,2.0,99,15802,8.77,12.656625743576763
morelos,17016,2011,ocuituco,marzo,0.0,3,19219,8.59,0.0
morelos,17016,2012,ocuituco,marzo,0.0,15,19219,8.59,0.0
morelos,17016,2013,ocuituco,marzo,0.0,27,19219,8.59,0.0
morelos,17016,2014,ocuituco,marzo,0.0,39,19219,8.59,0.0
morelos,17016,2015,ocuituco,marzo,0.0,51,19219,8.59,0.0
morelos,17016,2016,ocuituco,marzo,1.0,63,19219,8.59,5.203184348821479
morelos,17016,2017,ocuituco,marzo,0.0,75,19219,8.59,0.0
morelos,17016,2018,ocuituco,marzo,0.0,87,19219,8.59,0.0
morelos,17016,2019,ocuituco,marzo,1.0,99,19219,8.59,5.203184348821479
morelos,17017,2011,puente de ixtla,marzo,7.0,3,40018,9.13,17.49212854215603
morelos,17017,2012,puente de ixtla,marzo,0.0,15,40018,9.13,0.0
morelos,17017,2013,puente de ixtla,marzo,7.0,27,40018,9.13,17.49212854215603
morelos,17017,2014,puente de ixtla,marzo,1.0,39,40018,9.13,2.4988755060222902
morelos,17017,2015,puente de ixtla,marzo,3.0,51,40018,9.13,7.496626518066869
morelos,17017,2016,puente de ixtla,marzo,1.0,63,40018,9.13,2.4988755060222902
morelos,17017,2017,puente de ixtla,marzo,4.0,75,40018,9.13,9.995502024089161
morelos,17017,2018,puente de ixtla,marzo,3.0,87,40018,9.13,7.496626518066869
morelos,17017,2019,puente de ixtla,marzo,2.0,99,40018,9.13,4.9977510120445805
morelos,17018,2011,temixco,marzo,3.0,3,122263,9.19,2.453726802057859
morelos,17018,2012,temixco,marzo,8.0,15,122263,9.19,6.54327147215429
morelos,17018,2013,temixco,marzo,1.0,27,122263,9.19,0.8179089340192862
morelos,17018,2014,temixco,marzo,3.0,39,122263,9.19,2.453726802057859
morelos,17018,2015,temixco,marzo,2.0,51,122263,9.19,1.6358178680385724
morelos,17018,2016,temixco,marzo,6.0,63,122263,9.19,4.907453604115718
morelos,17018,2017,temixco,marzo,5.0,75,122263,9.19,4.089544670096431
morelos,17018,2018,temixco,marzo,3.0,87,122263,9.19,2.453726802057859
morelos,17018,2019,temixco,marzo,7.0,99,122263,9.19,5.725362538135004
morelos,17019,2011,tepalcingo,marzo,0.0,3,28122,8.4,0.0
morelos,17019,2012,tepalcingo,marzo,0.0,15,28122,8.4,0.0
morelos,17019,2013,tepalcingo,marzo,0.0,27,28122,8.4,0.0
morelos,17019,2014,tepalcingo,marzo,0.0,39,28122,8.4,0.0
morelos,17019,2015,tepalcingo,marzo,0.0,51,28122,8.4,0.0
morelos,17019,2016,tepalcingo,marzo,0.0,63,28122,8.4,0.0
morelos,17019,2017,tepalcingo,marzo,0.0,75,28122,8.4,0.0
morelos,17019,2018,tepalcingo,marzo,0.0,87,28122,8.4,0.0
morelos,17019,2019,tepalcingo,marzo,0.0,99,28122,8.4,0.0
morelos,17020,2011,tepoztlan,marzo,0.0,3,54987,9.94,0.0
morelos,17020,2012,tepoztlan,marzo,2.0,15,54987,9.94,3.6372233436994197
morelos,17020,2013,tepoztlan,marzo,2.0,27,54987,9.94,3.6372233436994197
morelos,17020,2014,tepoztlan,marzo,0.0,39,54987,9.94,0.0
morelos,17020,2015,tepoztlan,marzo,2.0,51,54987,9.94,3.6372233436994197
morelos,17020,2016,tepoztlan,marzo,0.0,63,54987,9.94,0.0
morelos,17020,2017,tepoztlan,marzo,4.0,75,54987,9.94,7.274446687398839
morelos,17020,2018,tepoztlan,marzo,0.0,87,54987,9.94,0.0
morelos,17020,2019,tepoztlan,marzo,3.0,99,54987,9.94,5.45583501554913
morelos,17021,2011,tetecala,marzo,0.0,3,7617,9.1,0.0
morelos,17021,2012,tetecala,marzo,2.0,15,7617,9.1,26.25705658395694
morelos,17021,2013,tetecala,marzo,0.0,27,7617,9.1,0.0
morelos,17021,2014,tetecala,marzo,1.0,39,7617,9.1,13.12852829197847
morelos,17021,2015,tetecala,marzo,1.0,51,7617,9.1,13.12852829197847
morelos,17021,2016,tetecala,marzo,1.0,63,7617,9.1,13.12852829197847
morelos,17021,2017,tetecala,marzo,0.0,75,7617,9.1,0.0
morelos,17021,2018,tetecala,marzo,0.0,87,7617,9.1,0.0
morelos,17021,2019,tetecala,marzo,0.0,99,7617,9.1,0.0
morelos,17022,2011,tetela del volcan,marzo,0.0,3,14853,8.66,0.0
morelos,17022,2012,tetela del volcan,marzo,0.0,15,14853,8.66,0.0
morelos,17022,2013,tetela del volcan,marzo,0.0,27,14853,8.66,0.0
morelos,17022,2014,tetela del volcan,marzo,0.0,39,14853,8.66,0.0
morelos,17022,2015,tetela del volcan,marzo,0.0,51,14853,8.66,0.0
morelos,17022,2016,tetela del volcan,marzo,0.0,63,14853,8.66,0.0
morelos,17022,2017,tetela del volcan,marzo,1.0,75,14853,8.66,6.732646603379788
morelos,17022,2018,tetela del volcan,marzo,0.0,87,14853,8.66,0.0
morelos,17022,2019,tetela del volcan,marzo,1.0,99,14853,8.66,6.732646603379788
morelos,17023,2011,tlalnepantla,marzo,0.0,3,7943,8.48,0.0
morelos,17023,2012,tlalnepantla,marzo,0.0,15,7943,8.48,0.0
morelos,17023,2013,tlalnepantla,marzo,0.0,27,7943,8.48,0.0
morelos,17023,2014,tlalnepantla,marzo,0.0,39,7943,8.48,0.0
morelos,17023,2015,tlalnepantla,marzo,0.0,51,7943,8.48,0.0
morelos,17023,2016,tlalnepantla,marzo,0.0,63,7943,8.48,0.0
morelos,17023,2017,tlalnepantla,marzo,0.0,75,7943,8.48,0.0
morelos,17023,2018,tlalnepantla,marzo,0.0,87,7943,8.48,0.0
morelos,17023,2019,tlalnepantla,marzo,1.0,99,7943,8.48,12.58970162407151
morelos,17024,2011,tlaltizapan,marzo,0.0,3,52399,8.96,0.0
morelos,17024,2012,tlaltizapan,marzo,3.0,15,52399,8.96,5.725300101146969
morelos,17024,2013,tlaltizapan,marzo,2.0,27,52399,8.96,3.816866734097979
morelos,17024,2014,tlaltizapan,marzo,6.0,39,52399,8.96,11.450600202293938
morelos,17024,2015,tlaltizapan,marzo,4.0,51,52399,8.96,7.633733468195958
morelos,17024,2016,tlaltizapan,marzo,0.0,63,52399,8.96,0.0
morelos,17024,2017,tlaltizapan,marzo,3.0,75,52399,8.96,5.725300101146969
morelos,17024,2018,tlaltizapan,marzo,4.0,87,52399,8.96,7.633733468195958
morelos,17024,2019,tlaltizapan,marzo,2.0,99,52399,8.96,3.816866734097979
morelos,17025,2011,tlaquiltenango,marzo,0.0,3,33789,8.97,0.0
morelos,17025,2012,tlaquiltenango,marzo,0.0,15,33789,8.97,0.0
morelos,17025,2013,tlaquiltenango,marzo,0.0,27,33789,8.97,0.0
morelos,17025,2014,tlaquiltenango,marzo,1.0,39,33789,8.97,2.959543046553612
morelos,17025,2015,tlaquiltenango,marzo,2.0,51,33789,8.97,5.919086093107224
morelos,17025,2016,tlaquiltenango,marzo,0.0,63,33789,8.97,0.0
morelos,17025,2017,tlaquiltenango,marzo,0.0,75,33789,8.97,0.0
morelos,17025,2018,tlaquiltenango,marzo,2.0,87,33789,8.97,5.919086093107224
morelos,17025,2019,tlaquiltenango,marzo,1.0,99,33789,8.97,2.959543046553612
morelos,17026,2011,tlayacapan,marzo,0.0,3,19408,9.3,0.0
morelos,17026,2012,tlayacapan,marzo,0.0,15,19408,9.3,0.0
morelos,17026,2013,tlayacapan,marzo,3.0,27,19408,9.3,15.457543281121186
morelos,17026,2014,tlayacapan,marzo,0.0,39,19408,9.3,0.0
morelos,17026,2015,tlayacapan,marzo,0.0,51,19408,9.3,0.0
morelos,17026,2016,tlayacapan,marzo,0.0,63,19408,9.3,0.0
morelos,17026,2017,tlayacapan,marzo,1.0,75,19408,9.3,5.152514427040396
morelos,17026,2018,tlayacapan,marzo,0.0,87,19408,9.3,0.0
morelos,17026,2019,tlayacapan,marzo,0.0,99,19408,9.3,0.0
morelos,17027,2011,totolapan,marzo,0.0,3,12750,8.63,0.0
morelos,17027,2012,totolapan,marzo,0.0,15,12750,8.63,0.0
morelos,17027,2013,totolapan,marzo,0.0,27,12750,8.63,0.0
morelos,17027,2014,totolapan,marzo,0.0,39,12750,8.63,0.0
morelos,17027,2015,totolapan,marzo,0.0,51,12750,8.63,0.0
morelos,17027,2016,totolapan,marzo,0.0,63,12750,8.63,0.0
