entidad,inegi,año,municipio,month,homicides,xmonth
mexico,15074,2015,san felipe del progreso,abril,1.0,52
mexico,15074,2016,san felipe del progreso,abril,0.0,64
mexico,15074,2017,san felipe del progreso,abril,0.0,76
mexico,15074,2018,san felipe del progreso,abril,0.0,88
mexico,15074,2019,san felipe del progreso,abril,0.0,100
mexico,15075,2015,san martin de las piramides,abril,0.0,52
mexico,15075,2016,san martin de las piramides,abril,1.0,64
mexico,15075,2017,san martin de las piramides,abril,1.0,76
mexico,15075,2018,san martin de las piramides,abril,0.0,88
mexico,15075,2019,san martin de las piramides,abril,1.0,100
mexico,15076,2015,san mateo atenco,abril,0.0,52
mexico,15076,2016,san mateo atenco,abril,0.0,64
mexico,15076,2017,san mateo atenco,abril,1.0,76
mexico,15076,2018,san mateo atenco,abril,1.0,88
mexico,15076,2019,san mateo atenco,abril,0.0,100
mexico,15077,2015,san simon de guerrero,abril,0.0,52
mexico,15077,2016,san simon de guerrero,abril,0.0,64
mexico,15077,2017,san simon de guerrero,abril,0.0,76
mexico,15077,2018,san simon de guerrero,abril,0.0,88
mexico,15077,2019,san simon de guerrero,abril,0.0,100
mexico,15078,2015,santo tomas,abril,0.0,52
mexico,15078,2016,santo tomas,abril,0.0,64
mexico,15078,2017,santo tomas,abril,0.0,76
mexico,15078,2018,santo tomas,abril,0.0,88
mexico,15078,2019,santo tomas,abril,0.0,100
mexico,15079,2015,soyaniquilpan de juarez,abril,0.0,52
mexico,15079,2016,soyaniquilpan de juarez,abril,0.0,64
mexico,15079,2017,soyaniquilpan de juarez,abril,0.0,76
mexico,15079,2018,soyaniquilpan de juarez,abril,0.0,88
mexico,15079,2019,soyaniquilpan de juarez,abril,0.0,100
mexico,15080,2015,sultepec,abril,0.0,52
mexico,15080,2016,sultepec,abril,0.0,64
mexico,15080,2017,sultepec,abril,1.0,76
mexico,15080,2018,sultepec,abril,0.0,88
mexico,15080,2019,sultepec,abril,0.0,100
mexico,15081,2015,tecamac,abril,7.0,52
mexico,15081,2016,tecamac,abril,5.0,64
mexico,15081,2017,tecamac,abril,7.0,76
mexico,15081,2018,tecamac,abril,5.0,88
mexico,15081,2019,tecamac,abril,7.0,100
mexico,15082,2015,tejupilco,abril,3.0,52
mexico,15082,2016,tejupilco,abril,0.0,64
mexico,15082,2017,tejupilco,abril,2.0,76
mexico,15082,2018,tejupilco,abril,0.0,88
mexico,15082,2019,tejupilco,abril,0.0,100
mexico,15083,2015,temamatla,abril,0.0,52
mexico,15083,2016,temamatla,abril,0.0,64
mexico,15083,2017,temamatla,abril,0.0,76
mexico,15083,2018,temamatla,abril,0.0,88
mexico,15083,2019,temamatla,abril,0.0,100
mexico,15084,2015,temascalapa,abril,1.0,52
mexico,15084,2016,temascalapa,abril,0.0,64
mexico,15084,2017,temascalapa,abril,0.0,76
mexico,15084,2018,temascalapa,abril,0.0,88
mexico,15084,2019,temascalapa,abril,1.0,100
mexico,15085,2015,temascalcingo,abril,0.0,52
mexico,15085,2016,temascalcingo,abril,0.0,64
mexico,15085,2017,temascalcingo,abril,0.0,76
mexico,15085,2018,temascalcingo,abril,1.0,88
mexico,15085,2019,temascalcingo,abril,0.0,100
mexico,15086,2015,temascaltepec,abril,0.0,52
mexico,15086,2016,temascaltepec,abril,0.0,64
mexico,15086,2017,temascaltepec,abril,0.0,76
mexico,15086,2018,temascaltepec,abril,0.0,88
mexico,15086,2019,temascaltepec,abril,0.0,100
mexico,15087,2015,temoaya,abril,3.0,52
mexico,15087,2016,temoaya,abril,0.0,64
mexico,15087,2017,temoaya,abril,0.0,76
mexico,15087,2018,temoaya,abril,1.0,88
mexico,15087,2019,temoaya,abril,0.0,100
mexico,15088,2015,tenancingo,abril,1.0,52
mexico,15088,2016,tenancingo,abril,1.0,64
mexico,15088,2017,tenancingo,abril,1.0,76
mexico,15088,2018,tenancingo,abril,0.0,88
mexico,15088,2019,tenancingo,abril,1.0,100
mexico,15089,2015,tenango del aire,abril,0.0,52
mexico,15089,2016,tenango del aire,abril,0.0,64
mexico,15089,2017,tenango del aire,abril,0.0,76
mexico,15089,2018,tenango del aire,abril,1.0,88
mexico,15089,2019,tenango del aire,abril,0.0,100
mexico,15090,2015,tenango del valle,abril,0.0,52
mexico,15090,2016,tenango del valle,abril,0.0,64
mexico,15090,2017,tenango del valle,abril,0.0,76
mexico,15090,2018,tenango del valle,abril,2.0,88
mexico,15090,2019,tenango del valle,abril,0.0,100
mexico,15091,2015,teoloyucan,abril,1.0,52
mexico,15091,2016,teoloyucan,abril,1.0,64
mexico,15091,2017,teoloyucan,abril,2.0,76
mexico,15091,2018,teoloyucan,abril,3.0,88
mexico,15091,2019,teoloyucan,abril,1.0,100
mexico,15092,2015,teotihuacan,abril,0.0,52
mexico,15092,2016,teotihuacan,abril,0.0,64
mexico,15092,2017,teotihuacan,abril,1.0,76
mexico,15092,2018,teotihuacan,abril,1.0,88
mexico,15092,2019,teotihuacan,abril,0.0,100
mexico,15093,2015,tepetlaoxtoc,abril,0.0,52
mexico,15093,2016,tepetlaoxtoc,abril,0.0,64
mexico,15093,2017,tepetlaoxtoc,abril,0.0,76
mexico,15093,2018,tepetlaoxtoc,abril,2.0,88
mexico,15093,2019,tepetlaoxtoc,abril,1.0,100
mexico,15094,2015,tepetlixpa,abril,1.0,52
mexico,15094,2016,tepetlixpa,abril,0.0,64
mexico,15094,2017,tepetlixpa,abril,0.0,76
mexico,15094,2018,tepetlixpa,abril,1.0,88
mexico,15094,2019,tepetlixpa,abril,0.0,100
mexico,15095,2015,tepotzotlan,abril,1.0,52
mexico,15095,2016,tepotzotlan,abril,2.0,64
mexico,15095,2017,tepotzotlan,abril,0.0,76
mexico,15095,2018,tepotzotlan,abril,6.0,88
mexico,15095,2019,tepotzotlan,abril,0.0,100
mexico,15096,2015,tequixquiac,abril,1.0,52
mexico,15096,2016,tequixquiac,abril,0.0,64
mexico,15096,2017,tequixquiac,abril,1.0,76
mexico,15096,2018,tequixquiac,abril,0.0,88
mexico,15096,2019,tequixquiac,abril,0.0,100
mexico,15097,2015,texcaltitlan,abril,0.0,52
mexico,15097,2016,texcaltitlan,abril,0.0,64
mexico,15097,2017,texcaltitlan,abril,1.0,76
mexico,15097,2018,texcaltitlan,abril,0.0,88
mexico,15097,2019,texcaltitlan,abril,0.0,100
mexico,15098,2015,texcalyacac,abril,0.0,52
mexico,15098,2016,texcalyacac,abril,0.0,64
mexico,15098,2017,texcalyacac,abril,0.0,76
mexico,15098,2018,texcalyacac,abril,0.0,88
mexico,15098,2019,texcalyacac,abril,0.0,100
mexico,15099,2015,texcoco,abril,1.0,52
mexico,15099,2016,texcoco,abril,1.0,64
mexico,15099,2017,texcoco,abril,4.0,76
mexico,15099,2018,texcoco,abril,0.0,88
mexico,15099,2019,texcoco,abril,5.0,100
mexico,15100,2015,tezoyuca,abril,0.0,52
mexico,15100,2016,tezoyuca,abril,1.0,64
mexico,15100,2017,tezoyuca,abril,1.0,76
mexico,15100,2018,tezoyuca,abril,0.0,88
mexico,15100,2019,tezoyuca,abril,4.0,100
mexico,15101,2015,tianguistenco,abril,1.0,52
mexico,15101,2016,tianguistenco,abril,0.0,64
mexico,15101,2017,tianguistenco,abril,2.0,76
mexico,15101,2018,tianguistenco,abril,0.0,88
mexico,15101,2019,tianguistenco,abril,2.0,100
mexico,15102,2015,timilpan,abril,1.0,52
mexico,15102,2016,timilpan,abril,0.0,64
mexico,15102,2017,timilpan,abril,0.0,76
mexico,15102,2018,timilpan,abril,0.0,88
mexico,15102,2019,timilpan,abril,0.0,100
mexico,15103,2015,tlalmanalco,abril,1.0,52
mexico,15103,2016,tlalmanalco,abril,0.0,64
mexico,15103,2017,tlalmanalco,abril,0.0,76
mexico,15103,2018,tlalmanalco,abril,0.0,88
mexico,15103,2019,tlalmanalco,abril,2.0,100
mexico,15104,2015,tlalnepantla de baz,abril,5.0,52
mexico,15104,2016,tlalnepantla de baz,abril,13.0,64
mexico,15104,2017,tlalnepantla de baz,abril,11.0,76
mexico,15104,2018,tlalnepantla de baz,abril,10.0,88
mexico,15104,2019,tlalnepantla de baz,abril,13.0,100
mexico,15105,2015,tlatlaya,abril,1.0,52
mexico,15105,2016,tlatlaya,abril,2.0,64
mexico,15105,2017,tlatlaya,abril,0.0,76
mexico,15105,2018,tlatlaya,abril,0.0,88
mexico,15105,2019,tlatlaya,abril,0.0,100
mexico,15106,2015,toluca,abril,7.0,52
mexico,15106,2016,toluca,abril,3.0,64
mexico,15106,2017,toluca,abril,1.0,76
mexico,15106,2018,toluca,abril,7.0,88
mexico,15106,2019,toluca,abril,9.0,100
mexico,15107,2015,tonatico,abril,0.0,52
mexico,15107,2016,tonatico,abril,0.0,64
mexico,15107,2017,tonatico,abril,1.0,76
mexico,15107,2018,tonatico,abril,0.0,88
mexico,15107,2019,tonatico,abril,0.0,100
mexico,15108,2015,tultepec,abril,1.0,52
mexico,15108,2016,tultepec,abril,1.0,64
mexico,15108,2017,tultepec,abril,3.0,76
mexico,15108,2018,tultepec,abril,0.0,88
mexico,15108,2019,tultepec,abril,1.0,100
mexico,15109,2015,tultitlan,abril,7.0,52
mexico,15109,2016,tultitlan,abril,3.0,64
mexico,15109,2017,tultitlan,abril,4.0,76
mexico,15109,2018,tultitlan,abril,12.0,88
mexico,15109,2019,tultitlan,abril,5.0,100
mexico,15110,2015,valle de bravo,abril,3.0,52
mexico,15110,2016,valle de bravo,abril,0.0,64
mexico,15110,2017,valle de bravo,abril,0.0,76
mexico,15110,2018,valle de bravo,abril,0.0,88
mexico,15110,2019,valle de bravo,abril,0.0,100
mexico,15111,2015,villa de allende,abril,2.0,52
mexico,15111,2016,villa de allende,abril,0.0,64
mexico,15111,2017,villa de allende,abril,0.0,76
mexico,15111,2018,villa de allende,abril,0.0,88
mexico,15111,2019,villa de allende,abril,3.0,100
mexico,15112,2015,villa del carbon,abril,0.0,52
mexico,15112,2016,villa del carbon,abril,0.0,64
mexico,15112,2017,villa del carbon,abril,0.0,76
mexico,15112,2018,villa del carbon,abril,0.0,88
mexico,15112,2019,villa del carbon,abril,0.0,100
mexico,15113,2015,villa guerrero,abril,2.0,52
mexico,15113,2016,villa guerrero,abril,0.0,64
mexico,15113,2017,villa guerrero,abril,0.0,76
mexico,15113,2018,villa guerrero,abril,0.0,88
mexico,15113,2019,villa guerrero,abril,0.0,100
mexico,15114,2015,villa victoria,abril,1.0,52
mexico,15114,2016,villa victoria,abril,0.0,64
mexico,15114,2017,villa victoria,abril,1.0,76
mexico,15114,2018,villa victoria,abril,0.0,88
mexico,15114,2019,villa victoria,abril,2.0,100
mexico,15115,2015,xonacatlan,abril,0.0,52
mexico,15115,2016,xonacatlan,abril,0.0,64
mexico,15115,2017,xonacatlan,abril,0.0,76
mexico,15115,2018,xonacatlan,abril,1.0,88
mexico,15115,2019,xonacatlan,abril,1.0,100
mexico,15116,2015,zacazonapan,abril,0.0,52
mexico,15116,2016,zacazonapan,abril,0.0,64
mexico,15116,2017,zacazonapan,abril,0.0,76
mexico,15116,2018,zacazonapan,abril,0.0,88
mexico,15116,2019,zacazonapan,abril,0.0,100
mexico,15117,2015,zacualpan,abril,0.0,52
mexico,15117,2016,zacualpan,abril,0.0,64
mexico,15117,2017,zacualpan,abril,0.0,76
mexico,15117,2018,zacualpan,abril,0.0,88
mexico,15117,2019,zacualpan,abril,0.0,100
mexico,15118,2015,zinacantepec,abril,1.0,52
mexico,15118,2016,zinacantepec,abril,2.0,64
mexico,15118,2017,zinacantepec,abril,1.0,76
mexico,15118,2018,zinacantepec,abril,2.0,88
mexico,15118,2019,zinacantepec,abril,3.0,100
mexico,15119,2015,zumpahuacan,abril,0.0,52
mexico,15119,2016,zumpahuacan,abril,0.0,64
mexico,15119,2017,zumpahuacan,abril,0.0,76
mexico,15119,2018,zumpahuacan,abril,0.0,88
mexico,15119,2019,zumpahuacan,abril,0.0,100
mexico,15120,2015,zumpango,abril,3.0,52
mexico,15120,2016,zumpango,abril,4.0,64
mexico,15120,2017,zumpango,abril,2.0,76
mexico,15120,2018,zumpango,abril,5.0,88
mexico,15120,2019,zumpango,abril,6.0,100
mexico,15121,2015,cuautitlan izcalli,abril,3.0,52
mexico,15121,2016,cuautitlan izcalli,abril,7.0,64
mexico,15121,2017,cuautitlan izcalli,abril,2.0,76
mexico,15121,2018,cuautitlan izcalli,abril,7.0,88
mexico,15121,2019,cuautitlan izcalli,abril,10.0,100
mexico,15122,2015,valle de chalco solidaridad,abril,7.0,52
mexico,15122,2016,valle de chalco solidaridad,abril,6.0,64
mexico,15122,2017,valle de chalco solidaridad,abril,2.0,76
mexico,15122,2018,valle de chalco solidaridad,abril,2.0,88
mexico,15122,2019,valle de chalco solidaridad,abril,6.0,100
mexico,15123,2015,luvianos,abril,0.0,52
mexico,15123,2016,luvianos,abril,1.0,64
mexico,15123,2017,luvianos,abril,0.0,76
mexico,15123,2018,luvianos,abril,1.0,88
mexico,15123,2019,luvianos,abril,0.0,100
mexico,15124,2015,san jose del rincon,abril,0.0,52
mexico,15124,2016,san jose del rincon,abril,0.0,64
mexico,15124,2017,san jose del rincon,abril,0.0,76
mexico,15124,2018,san jose del rincon,abril,0.0,88
mexico,15124,2019,san jose del rincon,abril,0.0,100
mexico,15125,2015,tonanitla,abril,1.0,52
mexico,15125,2016,tonanitla,abril,0.0,64
mexico,15125,2017,tonanitla,abril,0.0,76
mexico,15125,2018,tonanitla,abril,0.0,88
mexico,15125,2019,tonanitla,abril,1.0,100
morelos,17001,2015,amacuzac,abril,0.0,52
morelos,17001,2016,amacuzac,abril,1.0,64
morelos,17001,2017,amacuzac,abril,0.0,76
morelos,17001,2018,amacuzac,abril,0.0,88
morelos,17001,2019,amacuzac,abril,2.0,100
morelos,17002,2015,atlatlahucan,abril,0.0,52
morelos,17002,2016,atlatlahucan,abril,0.0,64
morelos,17002,2017,atlatlahucan,abril,0.0,76
morelos,17002,2018,atlatlahucan,abril,2.0,88
morelos,17002,2019,atlatlahucan,abril,0.0,100
morelos,17003,2015,axochiapan,abril,0.0,52
morelos,17003,2016,axochiapan,abril,1.0,64
morelos,17003,2017,axochiapan,abril,3.0,76
morelos,17003,2018,axochiapan,abril,1.0,88
morelos,17003,2019,axochiapan,abril,0.0,100
morelos,17004,2015,ayala,abril,0.0,52
morelos,17004,2016,ayala,abril,1.0,64
morelos,17004,2017,ayala,abril,2.0,76
morelos,17004,2018,ayala,abril,3.0,88
morelos,17004,2019,ayala,abril,4.0,100
morelos,17005,2015,coatlan del rio,abril,1.0,52
morelos,17005,2016,coatlan del rio,abril,1.0,64
morelos,17005,2017,coatlan del rio,abril,0.0,76
morelos,17005,2018,coatlan del rio,abril,0.0,88
morelos,17005,2019,coatlan del rio,abril,0.0,100
morelos,17006,2015,cuautla,abril,3.0,52
morelos,17006,2016,cuautla,abril,2.0,64
morelos,17006,2017,cuautla,abril,7.0,76
morelos,17006,2018,cuautla,abril,1.0,88
morelos,17006,2019,cuautla,abril,8.0,100
morelos,17007,2015,cuernavaca,abril,5.0,52
morelos,17007,2016,cuernavaca,abril,5.0,64
morelos,17007,2017,cuernavaca,abril,9.0,76
morelos,17007,2018,cuernavaca,abril,7.0,88
morelos,17007,2019,cuernavaca,abril,11.0,100
morelos,17008,2015,emiliano zapata,abril,1.0,52
morelos,17008,2016,emiliano zapata,abril,0.0,64
morelos,17008,2017,emiliano zapata,abril,3.0,76
morelos,17008,2018,emiliano zapata,abril,3.0,88
morelos,17008,2019,emiliano zapata,abril,7.0,100
morelos,17009,2015,huitzilac,abril,2.0,52
morelos,17009,2016,huitzilac,abril,1.0,64
morelos,17009,2017,huitzilac,abril,0.0,76
morelos,17009,2018,huitzilac,abril,1.0,88
morelos,17009,2019,huitzilac,abril,0.0,100
morelos,17010,2015,jantetelco,abril,0.0,52
morelos,17010,2016,jantetelco,abril,0.0,64
morelos,17010,2017,jantetelco,abril,0.0,76
morelos,17010,2018,jantetelco,abril,1.0,88
morelos,17010,2019,jantetelco,abril,0.0,100
morelos,17011,2015,jiutepec,abril,3.0,52
morelos,17011,2016,jiutepec,abril,2.0,64
morelos,17011,2017,jiutepec,abril,7.0,76
morelos,17011,2018,jiutepec,abril,3.0,88
morelos,17011,2019,jiutepec,abril,4.0,100
morelos,17012,2015,jojutla,abril,2.0,52
morelos,17012,2016,jojutla,abril,0.0,64
morelos,17012,2017,jojutla,abril,1.0,76
morelos,17012,2018,jojutla,abril,2.0,88
morelos,17012,2019,jojutla,abril,2.0,100
morelos,17013,2015,jonacatepec,abril,1.0,52
morelos,17013,2016,jonacatepec,abril,1.0,64
morelos,17013,2017,jonacatepec,abril,1.0,76
morelos,17013,2018,jonacatepec,abril,0.0,88
morelos,17013,2019,jonacatepec,abril,0.0,100
morelos,17014,2015,mazatepec,abril,1.0,52
morelos,17014,2016,mazatepec,abril,3.0,64
morelos,17014,2017,mazatepec,abril,0.0,76
morelos,17014,2018,mazatepec,abril,0.0,88
morelos,17014,2019,mazatepec,abril,1.0,100
morelos,17015,2015,miacatlan,abril,0.0,52
morelos,17015,2016,miacatlan,abril,4.0,64
morelos,17015,2017,miacatlan,abril,1.0,76
morelos,17015,2018,miacatlan,abril,4.0,88
morelos,17015,2019,miacatlan,abril,2.0,100
morelos,17016,2015,ocuituco,abril,0.0,52
morelos,17016,2016,ocuituco,abril,0.0,64
morelos,17016,2017,ocuituco,abril,0.0,76
morelos,17016,2018,ocuituco,abril,1.0,88
morelos,17016,2019,ocuituco,abril,1.0,100
morelos,17017,2015,puente de ixtla,abril,3.0,52
morelos,17017,2016,puente de ixtla,abril,6.0,64
morelos,17017,2017,puente de ixtla,abril,2.0,76
morelos,17017,2018,puente de ixtla,abril,2.0,88
morelos,17017,2019,puente de ixtla,abril,3.0,100
morelos,17018,2015,temixco,abril,5.0,52
morelos,17018,2016,temixco,abril,0.0,64
morelos,17018,2017,temixco,abril,3.0,76
morelos,17018,2018,temixco,abril,3.0,88
morelos,17018,2019,temixco,abril,9.0,100
morelos,17019,2015,tepalcingo,abril,0.0,52
morelos,17019,2016,tepalcingo,abril,0.0,64
morelos,17019,2017,tepalcingo,abril,1.0,76
morelos,17019,2018,tepalcingo,abril,0.0,88
morelos,17019,2019,tepalcingo,abril,1.0,100
morelos,17020,2015,tepoztlan,abril,0.0,52
morelos,17020,2016,tepoztlan,abril,0.0,64
morelos,17020,2017,tepoztlan,abril,1.0,76
morelos,17020,2018,tepoztlan,abril,2.0,88
morelos,17020,2019,tepoztlan,abril,3.0,100
morelos,17021,2015,tetecala,abril,0.0,52
morelos,17021,2016,tetecala,abril,0.0,64
morelos,17021,2017,tetecala,abril,0.0,76
morelos,17021,2018,tetecala,abril,1.0,88
morelos,17021,2019,tetecala,abril,1.0,100
morelos,17022,2015,tetela del volcan,abril,0.0,52
morelos,17022,2016,tetela del volcan,abril,0.0,64
morelos,17022,2017,tetela del volcan,abril,0.0,76
morelos,17022,2018,tetela del volcan,abril,0.0,88
morelos,17022,2019,tetela del volcan,abril,0.0,100
morelos,17023,2015,tlalnepantla,abril,0.0,52
morelos,17023,2016,tlalnepantla,abril,0.0,64
morelos,17023,2017,tlalnepantla,abril,0.0,76
morelos,17023,2018,tlalnepantla,abril,0.0,88
morelos,17023,2019,tlalnepantla,abril,0.0,100
morelos,17024,2015,tlaltizapan,abril,1.0,52
morelos,17024,2016,tlaltizapan,abril,0.0,64
morelos,17024,2017,tlaltizapan,abril,4.0,76
morelos,17024,2018,tlaltizapan,abril,0.0,88
morelos,17024,2019,tlaltizapan,abril,4.0,100
morelos,17025,2015,tlaquiltenango,abril,0.0,52
morelos,17025,2016,tlaquiltenango,abril,0.0,64
morelos,17025,2017,tlaquiltenango,abril,2.0,76
morelos,17025,2018,tlaquiltenango,abril,2.0,88
morelos,17025,2019,tlaquiltenango,abril,0.0,100
morelos,17026,2015,tlayacapan,abril,0.0,52
morelos,17026,2016,tlayacapan,abril,0.0,64
morelos,17026,2017,tlayacapan,abril,2.0,76
morelos,17026,2018,tlayacapan,abril,0.0,88
morelos,17026,2019,tlayacapan,abril,0.0,100
morelos,17027,2015,totolapan,abril,0.0,52
morelos,17027,2016,totolapan,abril,0.0,64
morelos,17027,2017,totolapan,abril,0.0,76
morelos,17027,2018,totolapan,abril,0.0,88
morelos,17027,2019,totolapan,abril,0.0,100
morelos,17028,2015,xochitepec,abril,2.0,52
morelos,17028,2016,xochitepec,abril,2.0,64
morelos,17028,2017,xochitepec,abril,2.0,76
morelos,17028,2018,xochitepec,abril,0.0,88
morelos,17028,2019,xochitepec,abril,5.0,100
morelos,17029,2015,yautepec,abril,2.0,52
morelos,17029,2016,yautepec,abril,5.0,64
morelos,17029,2017,yautepec,abril,3.0,76
morelos,17029,2018,yautepec,abril,4.0,88
morelos,17029,2019,yautepec,abril,6.0,100
morelos,17030,2015,yecapixtla,abril,0.0,52
morelos,17030,2016,yecapixtla,abril,0.0,64
morelos,17030,2017,yecapixtla,abril,2.0,76
morelos,17030,2018,yecapixtla,abril,0.0,88
morelos,17030,2019,yecapixtla,abril,0.0,100
morelos,17031,2015,zacatepec,abril,1.0,52
morelos,17031,2016,zacatepec,abril,1.0,64
morelos,17031,2017,zacatepec,abril,1.0,76
morelos,17031,2018,zacatepec,abril,2.0,88
morelos,17031,2019,zacatepec,abril,1.0,100
morelos,17032,2015,zacualpan,abril,0.0,52
morelos,17032,2016,zacualpan,abril,0.0,64
morelos,17032,2017,zacualpan,abril,0.0,76
morelos,17032,2018,zacualpan,abril,0.0,88
morelos,17032,2019,zacualpan,abril,0.0,100
morelos,17033,2015,temoac,abril,0.0,52
morelos,17033,2016,temoac,abril,0.0,64
morelos,17033,2017,temoac,abril,1.0,76
morelos,17033,2018,temoac,abril,1.0,88
morelos,17033,2019,temoac,abril,2.0,100
nayarit,18001,2015,acaponeta,abril,0.0,52
nayarit,18001,2016,acaponeta,abril,0.0,64
nayarit,18001,2017,acaponeta,abril,0.0,76
nayarit,18001,2018,acaponeta,abril,0.0,88
nayarit,18001,2019,acaponeta,abril,0.0,100
nayarit,18002,2015,ahuacatlan,abril,1.0,52
nayarit,18002,2016,ahuacatlan,abril,0.0,64
nayarit,18002,2017,ahuacatlan,abril,0.0,76
nayarit,18002,2018,ahuacatlan,abril,0.0,88
nayarit,18002,2019,ahuacatlan,abril,0.0,100
nayarit,18003,2015,amatlan de canas,abril,0.0,52
nayarit,18003,2016,amatlan de canas,abril,0.0,64
nayarit,18003,2017,amatlan de canas,abril,0.0,76
nayarit,18003,2018,amatlan de canas,abril,0.0,88
nayarit,18003,2019,amatlan de canas,abril,1.0,100
nayarit,18004,2015,compostela,abril,0.0,52
nayarit,18004,2016,compostela,abril,0.0,64
nayarit,18004,2017,compostela,abril,0.0,76
nayarit,18004,2018,compostela,abril,1.0,88
nayarit,18004,2019,compostela,abril,1.0,100
nayarit,18005,2015,huajicori,abril,0.0,52
nayarit,18005,2016,huajicori,abril,0.0,64
nayarit,18005,2017,huajicori,abril,0.0,76
nayarit,18005,2018,huajicori,abril,2.0,88
nayarit,18005,2019,huajicori,abril,0.0,100
nayarit,18006,2015,ixtlan del rio,abril,0.0,52
nayarit,18006,2016,ixtlan del rio,abril,0.0,64
nayarit,18006,2017,ixtlan del rio,abril,0.0,76
nayarit,18006,2018,ixtlan del rio,abril,0.0,88
nayarit,18006,2019,ixtlan del rio,abril,0.0,100
nayarit,18007,2015,jala,abril,0.0,52
nayarit,18007,2016,jala,abril,0.0,64
nayarit,18007,2017,jala,abril,0.0,76
nayarit,18007,2018,jala,abril,0.0,88
nayarit,18007,2019,jala,abril,0.0,100
nayarit,18008,2015,xalisco,abril,0.0,52
nayarit,18008,2016,xalisco,abril,0.0,64
nayarit,18008,2017,xalisco,abril,0.0,76
nayarit,18008,2018,xalisco,abril,3.0,88
nayarit,18008,2019,xalisco,abril,0.0,100
nayarit,18009,2015,del nayar,abril,2.0,52
nayarit,18009,2016,del nayar,abril,0.0,64
nayarit,18009,2017,del nayar,abril,0.0,76
nayarit,18009,2018,del nayar,abril,2.0,88
